,url,fname,val_type
0,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img44.png,img44.png,pos
1,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img39.png,img39.png,pos
2,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img40.png,img40.png,pos
3,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img22.png,img22.png,pos
4,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img0.png,img0.png,pos
5,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img42.png,img42.png,pos
6,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img3.png,img3.png,pos
7,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img29.png,img29.png,pos
8,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img4.png,img4.png,pos
9,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img45.png,img45.png,pos
10,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img14.png,img14.png,pos
11,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img33.png,img33.png,pos
12,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img36.png,img36.png,pos
13,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img19.png,img19.png,pos
14,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img10.png,img10.png,pos
15,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img12.png,img12.png,pos
16,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img8.png,img8.png,pos
17,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img20.png,img20.png,pos
18,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img9.png,img9.png,pos
19,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img7.png,img7.png,pos
20,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img43.png,img43.png,pos
21,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img34.png,img34.png,pos
22,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img25.png,img25.png,pos
23,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img26.png,img26.png,pos
24,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/pos-inv/img5.png,img5.png,pos
0,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img12.png,img12.png,neg
1,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img3.png,img3.png,neg
2,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img41.png,img41.png,neg
3,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img40.png,img40.png,neg
4,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img37.png,img37.png,neg
5,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img24.png,img24.png,neg
6,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img8.png,img8.png,neg
7,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img36.png,img36.png,neg
8,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img26.png,img26.png,neg
9,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img19.png,img19.png,neg
10,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img46.png,img46.png,neg
11,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img31.png,img31.png,neg
12,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img10.png,img10.png,neg
13,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img2.png,img2.png,neg
14,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img0.png,img0.png,neg
15,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img27.png,img27.png,neg
16,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img45.png,img45.png,neg
17,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img34.png,img34.png,neg
18,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img25.png,img25.png,neg
19,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img18.png,img18.png,neg
20,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img38.png,img38.png,neg
21,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img32.png,img32.png,neg
22,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img14.png,img14.png,neg
23,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img4.png,img4.png,neg
24,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/NeuroGen-v0/neg-inv/img43.png,img43.png,neg
