,url,fname,val_type
0,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0096.jpg,0096.jpg,pos
1,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/2988.jpg,2988.jpg,pos
2,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4246.jpg,4246.jpg,pos
3,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4074.jpg,4074.jpg,pos
4,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/3636.jpg,3636.jpg,pos
5,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0660.jpg,0660.jpg,pos
6,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/5209.jpg,5209.jpg,pos
7,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4588.jpg,4588.jpg,pos
8,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0142.jpg,0142.jpg,pos
9,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0167.jpg,0167.jpg,pos
10,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/1889.jpg,1889.jpg,pos
11,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0177.jpg,0177.jpg,pos
12,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0179.jpg,0179.jpg,pos
13,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0671.jpg,0671.jpg,pos
14,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/5268.jpg,5268.jpg,pos
15,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/6487.jpg,6487.jpg,pos
16,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/3195.jpg,3195.jpg,pos
17,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0131.jpg,0131.jpg,pos
18,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/5836.jpg,5836.jpg,pos
19,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/2740.jpg,2740.jpg,pos
20,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4636.jpg,4636.jpg,pos
21,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4780.jpg,4780.jpg,pos
22,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/3129.jpg,3129.jpg,pos
23,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4192.jpg,4192.jpg,pos
24,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/2253.jpg,2253.jpg,pos
25,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/4171.jpg,4171.jpg,pos
26,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0910.jpg,0910.jpg,pos
27,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-upright/0945.jpg,0945.jpg,pos
0,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/4393.jpg,4393.jpg,neg
1,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/3918.jpg,3918.jpg,neg
2,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/2641.jpg,2641.jpg,neg
3,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/4065.jpg,4065.jpg,neg
4,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/7513.jpg,7513.jpg,neg
5,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/4332.jpg,4332.jpg,neg
6,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/6441.jpg,6441.jpg,neg
7,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/4459.jpg,4459.jpg,neg
8,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/0267.jpg,0267.jpg,neg
9,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/0913.jpg,0913.jpg,neg
10,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/0935.jpg,0935.jpg,neg
11,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/2258.jpg,2258.jpg,neg
12,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/5213.jpg,5213.jpg,neg
13,raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-upright/3923.jpg,3923.jpg,neg
