,url,fname,val_type
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0113.jpg,0113.jpg,pos
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0109.jpg,0109.jpg,pos
2,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/7680.jpg,7680.jpg,pos
3,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3472.jpg,3472.jpg,pos
4,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3552.jpg,3552.jpg,pos
5,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4762.jpg,4762.jpg,pos
6,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2654.jpg,2654.jpg,pos
7,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0526.jpg,0526.jpg,pos
8,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0120.jpg,0120.jpg,pos
9,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0096.jpg,0096.jpg,pos
10,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2988.jpg,2988.jpg,pos
11,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4246.jpg,4246.jpg,pos
12,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4074.jpg,4074.jpg,pos
13,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3636.jpg,3636.jpg,pos
14,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0660.jpg,0660.jpg,pos
15,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/5209.jpg,5209.jpg,pos
16,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4588.jpg,4588.jpg,pos
17,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0142.jpg,0142.jpg,pos
18,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0167.jpg,0167.jpg,pos
19,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1889.jpg,1889.jpg,pos
20,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0177.jpg,0177.jpg,pos
21,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0179.jpg,0179.jpg,pos
22,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0671.jpg,0671.jpg,pos
23,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/5268.jpg,5268.jpg,pos
24,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6487.jpg,6487.jpg,pos
25,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3195.jpg,3195.jpg,pos
26,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0131.jpg,0131.jpg,pos
27,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/5836.jpg,5836.jpg,pos
28,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2740.jpg,2740.jpg,pos
29,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4636.jpg,4636.jpg,pos
30,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4780.jpg,4780.jpg,pos
31,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3129.jpg,3129.jpg,pos
32,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4192.jpg,4192.jpg,pos
33,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2253.jpg,2253.jpg,pos
34,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4171.jpg,4171.jpg,pos
35,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0910.jpg,0910.jpg,pos
36,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0945.jpg,0945.jpg,pos
37,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0093.jpg,0093.jpg,pos
38,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2882.jpg,2882.jpg,pos
39,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6931.jpg,6931.jpg,pos
40,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0171.jpg,0171.jpg,pos
41,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0165.jpg,0165.jpg,pos
42,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0674.jpg,0674.jpg,pos
43,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0332.jpg,0332.jpg,pos
44,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4573.jpg,4573.jpg,pos
45,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/5308.jpg,5308.jpg,pos
46,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1909.jpg,1909.jpg,pos
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2169.jpg,2169.jpg,neg
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6530.jpg,6530.jpg,neg
2,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0251.jpg,0251.jpg,neg
3,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0510.jpg,0510.jpg,neg
4,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5093.jpg,5093.jpg,neg
5,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7436.jpg,7436.jpg,neg
6,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0325.jpg,0325.jpg,neg
7,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4403.jpg,4403.jpg,neg
8,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5115.jpg,5115.jpg,neg
9,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4393.jpg,4393.jpg,neg
10,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3918.jpg,3918.jpg,neg
11,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2641.jpg,2641.jpg,neg
12,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4065.jpg,4065.jpg,neg
13,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7513.jpg,7513.jpg,neg
14,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4332.jpg,4332.jpg,neg
15,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6441.jpg,6441.jpg,neg
16,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4459.jpg,4459.jpg,neg
17,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0267.jpg,0267.jpg,neg
18,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0913.jpg,0913.jpg,neg
19,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0935.jpg,0935.jpg,neg
20,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2258.jpg,2258.jpg,neg
21,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5213.jpg,5213.jpg,neg
22,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3923.jpg,3923.jpg,neg
23,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2426.jpg,2426.jpg,neg
24,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3003.jpg,3003.jpg,neg
25,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4334.jpg,4334.jpg,neg
26,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6393.jpg,6393.jpg,neg
27,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4822.jpg,4822.jpg,neg
28,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0564.jpg,0564.jpg,neg
29,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4507.jpg,4507.jpg,neg
30,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6068.jpg,6068.jpg,neg
31,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4571.jpg,4571.jpg,neg
32,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0677.jpg,0677.jpg,neg
33,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6465.jpg,6465.jpg,neg
34,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2776.jpg,2776.jpg,neg
35,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1858.jpg,1858.jpg,neg
36,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0934.jpg,0934.jpg,neg
37,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7941.jpg,7941.jpg,neg
38,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2541.jpg,2541.jpg,neg
39,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7110.jpg,7110.jpg,neg
40,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6459.jpg,6459.jpg,neg
41,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7439.jpg,7439.jpg,neg
42,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6485.jpg,6485.jpg,neg
43,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5062.jpg,5062.jpg,neg
44,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0936.jpg,0936.jpg,neg
45,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2422.jpg,2422.jpg,neg
46,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0253.jpg,0253.jpg,neg
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-dummy/pos2.jpeg,pos2.jpeg,neg_dummy
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-dummy/pos1.jpeg,pos1.jpeg,neg_dummy
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-dummy/Sickness.png,Sickness.png,pos_dummy
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-dummy/neg2.jpeg,neg2.jpeg,pos_dummy
